TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
64.70212813,46.04114633,0.702656676,4,5,3,2,1,973,0.181043189,944,0.033355311,961,0.183685387,985,0.350229767,911,0.0854062,0.134612151,1.367306909,1.384941936,0.100261008,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,65.30240964,49.74356375,0.750444358,5,4,2,3,1,969,0.199841845,931,0.36581646,932,0.483075426,969,0.415718098,914,0.182083418,0.11423599,0.052208353,1.265935911,1.400113171
65.85213378,50.23788183,0.703245914,4,5,3,2,1,977,0.151268849,934,1.24E-07,965,0.130904162,978,0.332927086,912,0.152878436,0.184972747,1.467434382,1.297910896,0.085167672,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,66.48504334,45.65401217,0.73330085,5,2,3,4,1,981,0.232586748,935,0.48122346,933,0.382437411,964,0.382319888,925,0.065717994,0.100428368,4.23E-04,1.18E-04,1.335032311
67.05158756,48.75830433,0.751997286,4,5,3,2,1,994,0.148598436,912,0.067226323,980,0.183094067,959,0.466301829,911,0.05146526,0.101959364,1.350896651,1.23292028,0.05006844,,,,,,,,,,,,,,,,,,,,,,,
67.56863919,48.53770825,0.101496584,0,0,0,0,1,2000,0.148598436,2000,0.067226323,2000,0.183094067,2000,0.466301829,922,0.084850858,0.101959364,1.350896651,1.23292028,0.05006844,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,67.63658651,58.33618408,0.751895903,5,3,4,2,1,980,0.217039012,936,0.516959813,937,0.466715027,957,0.416827949,929,0.199921459,0.133370946,1.182894409,0.033127925,1.482274095
68.23543558,41.70099592,0.65071118,5,2,4,3,1,975,0.218148128,920,0.465916995,973,0.200237134,974,0.366214069,940,0.031323183,0.050402044,2.87E-04,1.200138863,1.098459984,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,68.81892172,45.84112192,0.733784699,5,2,3,4,1,974,0.351694095,941,0.44901704,929,0.416946484,966,0.399699306,925,0.133980779,0.133229587,3.06E-04,1.46E-04,1.332134561
69.40232607,51.38550583,0.76709624,5,2,4,3,1,976,0.233275326,921,0.550002135,971,0.285665058,971,0.433064133,926,0.11677124,0.166255091,3.24E-04,1.330775205,1.250147152,,,,,,,,,,,,,,,,,,,,,,,
69.86837962,48.55510492,0.03386268,0,0,0,0,1,2000,0.233275326,2000,0.550002135,2000,0.285665058,2000,0.433064133,969,0.017218812,0.166255091,3.24E-04,1.330775205,1.250147152,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,70.01677382,52.72234517,0.764917485,5,3,4,2,1,989,0.18209517,929,0.515864069,955,0.416988828,951,0.43254066,921,0.182772493,0.150506221,1.199298566,2.49E-04,1.532615019
70.58370933,45.86381483,0.699185394,5,3,4,2,1,969,0.231473496,944,0.45169206,954,0.248609343,984,0.400511738,921,0.048974404,0.099756726,1.198288236,0.168153011,1.335733764,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,71.15307852,44.45115617,0.718188294,5,3,4,2,1,992,0.033628066,947,0.399938228,940,0.382599316,966,0.432745954,914,0.200878777,0.116900725,1.215727464,0.032656652,1.566485767
71.75199482,51.38587542,0.783691373,5,3,4,2,1,968,0.285455295,937,0.447645682,959,0.283658598,984,0.40045392,908,0.083055634,0.183920363,1.201459319,0.115533465,1.21530209,,,,,,,,,,,,,,,,,,,,,,,
